game_pk,official_date,season,home_team,away_team,corte,inicio_utc,dif_pitagorica,dif_descanso,n_previos_local,n_previos_visita,p_v1,p_tasa_base,p_mercado,resultado_local,brier_v1,brier_tasa_base,brier_mercado
778548,2025-03-28,2025,Miami Marlins,Pittsburgh Pirates,2025-03-28T17:00:00+00:00,2025-03-28T23:10:00+00:00,-0.052548984745566074,0.0,162,162,0.4787232080151771,0.5306841046277666,0.42750000000000005,0,0.22917590989234252,0.2816256189045743,0.18275625000000004
778549,2025-03-28,2025,Toronto Blue Jays,Baltimore Orioles,2025-03-28T17:00:00+00:00,2025-03-28T23:07:00+00:00,-0.030822162029404465,0.0,162,162,0.5011379828523362,0.5306841046277666,0.5454545454545454,1,0.24886331215263596,0.2202574096490411,0.20661157024793392
778550,2025-03-28,2025,Texas Rangers,Boston Red Sox,2025-03-28T17:00:00+00:00,2025-03-29T00:05:00+00:00,-0.020466663244226635,0.0,162,162,0.511825300419186,0.5306841046277666,0.49109414758269715,1,0.23831453731081806,0.2202574096490411,0.2589851666245817
778560,2025-03-28,2025,Tampa Bay Rays,Colorado Rockies,2025-03-28T17:00:00+00:00,2025-03-28T20:10:00+00:00,0.05603100203894523,1.0,162,162,0.5206107998167644,0.5306841046277666,0.6496519721577726,1,0.22981400525232235,0.2202574096490411,0.12274374061293815
778520,2025-03-29,2025,San Diego Padres,Atlanta Braves,2025-03-29T17:00:00+00:00,2025-03-29T23:15:00+00:00,-0.009737431437538024,0.0,162,162,0.5228868106925013,0.5306841046277666,0.4193548387096774,1,0.22763699541117308,0.2202574096490411,0.33714880332986474
778528,2025-03-29,2025,St. Louis Cardinals,Minnesota Twins,2025-03-29T17:00:00+00:00,2025-03-29T18:15:00+00:00,-0.017077796973314796,0.0,162,162,0.5153208843115332,0.5306841046277666,0.5025510204081632,1,0.23491384518455416,0.2202574096490411,0.24745548729695963
778529,2025-03-29,2025,Kansas City Royals,Cleveland Guardians,2025-03-29T17:00:00+00:00,2025-03-29T20:10:00+00:00,0.020676628101273575,0.0,162,162,0.5540854533526898,0.5306841046277666,0.5228426395939086,1,0.1988397829116762,0.2202574096490411,0.22767914658970856
778530,2025-03-29,2025,Houston Astros,New York Mets,2025-03-29T17:00:00+00:00,2025-03-29T23:15:00+00:00,0.012665635568086309,0.0,162,162,0.5458989220665654,0.5306841046277666,0.5241730279898218,1,0.20620778898030723,0.2202574096490411,0.2264113072923749
778531,2025-03-29,2025,Texas Rangers,Boston Red Sox,2025-03-29T17:00:00+00:00,2025-03-29T23:05:00+00:00,-0.021392679671506654,0.0,162,162,0.5108699074574518,0.5306841046277666,0.5165394402035622,1,0.23924824743068182,0.2202574096490411,0.23373411287868498
778532,2025-03-29,2025,Arizona Diamondbacks,Chicago Cubs,2025-03-29T17:00:00+00:00,2025-03-30T00:10:00+00:00,0.01704109473813309,0.0,162,162,0.550373621245235,0.5306841046277666,0.5253807106598984,0,0.3029111229625934,0.2816256189045743,0.27602489113349993
778533,2025-03-29,2025,Los Angeles Dodgers,Detroit Tigers,2025-03-29T17:00:00+00:00,2025-03-30T01:10:00+00:00,0.042857412050461674,0.0,162,162,0.5765866000212511,0.5306841046277666,0.6621004566210046,1,0.17927890728156404,0.2202574096490411,0.1141761014157336
778534,2025-03-29,2025,Chicago White Sox,Los Angeles Angels,2025-03-29T17:00:00+00:00,2025-03-29T18:10:00+00:00,-0.03602501789484008,0.0,162,162,0.4957674090404597,0.5306841046277666,0.4054054054054054,0,0.24578532386669047,0.2816256189045743,0.16435354273192107
778535,2025-03-29,2025,Washington Nationals,Philadelphia Phillies,2025-03-29T17:00:00+00:00,2025-03-29T20:05:00+00:00,-0.08861213212191477,0.0,162,162,0.4417496664827895,0.5306841046277666,0.4054054054054054,0,0.19514276783765577,0.2816256189045743,0.16435354273192107
778536,2025-03-29,2025,Toronto Blue Jays,Baltimore Orioles,2025-03-29T17:00:00+00:00,2025-03-29T19:07:00+00:00,-0.023997149601714673,0.0,162,162,0.5081824112724675,0.5306841046277666,0.5429292929292929,0,0.2582493631266993,0.2816256189045743,0.29477221712070195
778537,2025-03-29,2025,Tampa Bay Rays,Colorado Rockies,2025-03-29T17:00:00+00:00,2025-03-29T20:10:00+00:00,0.05538129436401612,0.0,162,162,0.5891585423088611,0.5306841046277666,0.6276849642004773,0,0.34710778797550207,0.2816256189045743,0.3939884142833544
778538,2025-03-29,2025,New York Yankees,Milwaukee Brewers,2025-03-29T17:00:00+00:00,2025-03-29T17:05:00+00:00,-0.0009838759097393623,0.0,162,162,0.5318953521274246,0.5306841046277666,0.597051597051597,1,0.21912196135990786,0.2202574096490411,0.1623674154386685
778539,2025-03-29,2025,Miami Marlins,Pittsburgh Pirates,2025-03-29T17:00:00+00:00,2025-03-29T20:10:00+00:00,-0.053802904006972796,0.0,162,162,0.47743133193344733,0.5306841046277666,0.47582697201017815,1,0.2730780128448509,0.2202574096490411,0.2747573632720185
778540,2025-03-29,2025,Cincinnati Reds,San Francisco Giants,2025-03-29T17:00:00+00:00,2025-03-29T20:10:00+00:00,-0.04639300275460778,0.0,162,162,0.48506933820115433,0.5306841046277666,0.5204081632653061,1,0.2651535864605971,0.2202574096490411,0.23000832986255726
778510,2025-03-30,2025,Kansas City Royals,Cleveland Guardians,2025-03-30T17:00:00+00:00,2025-03-30T18:10:00+00:00,0.024306620694444447,0.0,162,162,0.5577856201931772,0.5306841046277666,0.5178571428571429,0,0.3111247980942874,0.2816256189045743,0.2681760204081633
778514,2025-03-30,2025,San Diego Padres,Atlanta Braves,2025-03-30T17:00:00+00:00,2025-03-30T23:10:00+00:00,-0.012856242807889329,0.0,162,162,0.5196732429902956,0.5306841046277666,0.530456852791878,1,0.2307137934994596,0.2202574096490411,0.2204707670901081
778515,2025-03-30,2025,Arizona Diamondbacks,Chicago Cubs,2025-03-30T17:00:00+00:00,2025-03-30T20:10:00+00:00,0.02056371516252553,0.0,162,162,0.5539702592452735,0.5306841046277666,0.5417721518987342,1,0.1989425296377285,0.2202574096490411,0.20997276077551674
778516,2025-03-30,2025,Texas Rangers,Boston Red Sox,2025-03-30T17:00:00+00:00,2025-03-30T18:35:00+00:00,-0.019165748313044406,0.0,162,162,0.5131673374750193,0.5306841046277666,0.6116504854368933,1,0.23700604130116174,0.2202574096490411,0.15081534546140066
778517,2025-03-30,2025,St. Louis Cardinals,Minnesota Twins,2025-03-30T17:00:00+00:00,2025-03-30T18:15:00+00:00,-0.009163298981334445,0.0,162,162,0.5234781880110297,0.5306841046277666,0.5051020408163266,1,0.22707303730125153,0.2202574096490411,0.24492399000416487
778519,2025-03-30,2025,Miami Marlins,Pittsburgh Pirates,2025-03-30T17:00:00+00:00,2025-03-30T17:40:00+00:00,-0.05212752630956685,0.0,162,162,0.47915748900128985,0.5306841046277666,0.5241730279898218,1,0.2712769212634415,0.2202574096490411,0.2264113072923749
778522,2025-03-30,2025,Cincinnati Reds,San Francisco Giants,2025-03-30T17:00:00+00:00,2025-03-30T17:40:00+00:00,-0.04591960934864775,0.0,162,162,0.4855575795287955,0.5306841046277666,0.4707379134860051,0,0.2357661630378626,0.2816256189045743,0.2215941831931576
778523,2025-03-30,2025,New York Yankees,Milwaukee Brewers,2025-03-30T17:00:00+00:00,2025-03-30T17:35:00+00:00,0.006983453426602115,0.0,162,162,0.540076882784865,0.5306841046277666,0.575,1,0.21152927374888683,0.2202574096490411,0.18062500000000004
778524,2025-03-30,2025,Tampa Bay Rays,Colorado Rockies,2025-03-30T17:00:00+00:00,2025-03-30T17:40:00+00:00,0.05617938333614647,0.0,162,162,0.5899559437177369,0.5306841046277666,0.6267942583732058,1,0.1681361280924118,0.2202574096490411,0.13928252558320547
778525,2025-03-30,2025,Toronto Blue Jays,Baltimore Orioles,2025-03-30T17:00:00+00:00,2025-03-30T17:37:00+00:00,-0.024741009741502784,0.0,162,162,0.5074147444568089,0.5306841046277666,0.5468354430379747,1,0.2426402339785509,0.2202574096490411,0.20535811568658865
778526,2025-03-30,2025,Washington Nationals,Philadelphia Phillies,2025-03-30T17:00:00+00:00,2025-03-30T17:35:00+00:00,-0.08832169789396604,0.0,162,162,0.4420454204139858,0.5306841046277666,0.4335839598997493,1,0.3113133128810058,0.2202574096490411,0.32082713048284883
778527,2025-03-30,2025,Chicago White Sox,Los Angeles Angels,2025-03-30T17:00:00+00:00,2025-03-30T18:10:00+00:00,-0.03605845479881453,0.0,162,162,0.49573289610407645,0.5306841046277666,0.46446700507614214,0,0.24575110427973507,0.2816256189045743,0.21572959880440104
778496,2025-03-31,2025,Seattle Mariners,Detroit Tigers,2025-03-31T17:00:00+00:00,2025-04-01T01:40:00+00:00,0.01311017060346964,-1.0,162,162,0.614585850618456,0.5306841046277666,0.5241730279898218,0,0.37771576778041116,0.2816256189045743,0.2747573632720185
778499,2025-03-31,2025,San Diego Padres,Cleveland Guardians,2025-03-31T17:00:00+00:00,2025-04-01T01:40:00+00:00,0.019171367132767902,0.0,162,162,0.5525493090070267,0.5306841046277666,0.5417721518987342,1,0.20021212087008927,0.2202574096490411,0.20997276077551674
778500,2025-03-31,2025,Los Angeles Dodgers,Atlanta Braves,2025-03-31T17:00:00+00:00,2025-04-01T02:10:00+00:00,0.020034717956568637,1.0,162,162,0.4834711464589176,0.5306841046277666,0.6659090909090909,1,0.2668020565404649,0.2202574096490411,0.11161673553719009
778502,2025-03-31,2025,Philadelphia Phillies,Colorado Rockies,2025-03-31T17:00:00+00:00,2025-03-31T19:05:00+00:00,0.10216524248102177,0.0,162,162,0.634984295608297,0.5306841046277666,0.7244897959183673,1,0.13323646445257115,0.2202574096490411,0.07590587255310292
778503,2025-03-31,2025,St. Louis Cardinals,Los Angeles Angels,2025-03-31T17:00:00+00:00,2025-03-31T23:45:00+00:00,0.07034587308458334,0.0,162,162,0.6040279886347159,0.5306841046277666,0.5876543209876544,0,0.3648498110541004,0.2816256189045743,0.3453376009754611
778504,2025-03-31,2025,Milwaukee Brewers,Kansas City Royals,2025-03-31T17:00:00+00:00,2025-03-31T18:10:00+00:00,0.01124786179885262,0.0,162,162,0.5444473640627817,0.5306841046277666,0.5267175572519084,0,0.2964229322349112,0.2816256189045743,0.2774313851174174
778505,2025-03-31,2025,Houston Astros,San Francisco Giants,2025-03-31T17:00:00+00:00,2025-04-01T00:10:00+00:00,0.018944085141370692,1.0,162,162,0.4823466505752213,0.5306841046277666,0.5355329949238579,0,0.23265829132113464,0.2816256189045743,0.2867955886521168
778506,2025-03-31,2025,Chicago White Sox,Minnesota Twins,2025-03-31T17:00:00+00:00,2025-03-31T18:10:00+00:00,-0.1056425842343337,0.0,162,162,0.4244863131882099,0.5306841046277666,0.3705463182897863,1,0.33121600370769916,0.2202574096490411,0.39621193741854294
778507,2025-03-31,2025,Toronto Blue Jays,Washington Nationals,2025-03-31T17:00:00+00:00,2025-03-31T23:07:00+00:00,0.03804671606200488,0.0,162,162,0.5717300131584162,0.5306841046277666,0.6073170731707317,1,0.18341518162929035,0.2202574096490411,0.15419988102320048
778508,2025-03-31,2025,Tampa Bay Rays,Pittsburgh Pirates,2025-03-31T17:00:00+00:00,2025-03-31T23:05:00+00:00,0.018110183780726985,0.0,162,162,0.5514657484533636,0.5306841046277666,0.6480186480186481,1,0.2011829748105013,0.2202574096490411,0.12389087214262037
778509,2025-03-31,2025,Miami Marlins,New York Mets,2025-03-31T17:00:00+00:00,2025-03-31T22:40:00+00:00,-0.12264825866101908,-1.0,162,162,0.4765373906858298,0.5306841046277666,0.35597189695550346,0,0.22708788472165917,0.2816256189045743,0.12671599142209958
