game_pk,official_date,season,home_team,away_team,corte,inicio_utc,dif_pitagorica,dif_descanso,n_previos_local,n_previos_visita,p_v1,p_tasa_base,p_mercado,resultado_local,brier_v1,brier_tasa_base,brier_mercado
778542,2025-03-28,2025,San Diego Padres,Atlanta Braves,2025-03-28T17:00:00+00:00,2025-03-29T01:40:00+00:00,-0.008862516629817407,0.0,162,162,0.5237864166861624,0.5306841046277666,0.5664160401002506,1,0.2267793769326053,0.2202574096490411,0.1879950502823475
778543,2025-03-28,2025,Arizona Diamondbacks,Chicago Cubs,2025-03-28T17:00:00+00:00,2025-03-29T01:40:00+00:00,0.016516202685942782,0.0,162,162,0.5498305592885995,0.5306841046277666,0.57,1,0.20265252535041514,0.2202574096490411,0.18490000000000004
778544,2025-03-28,2025,Los Angeles Dodgers,Detroit Tigers,2025-03-28T17:00:00+00:00,2025-03-29T02:10:00+00:00,0.03734805644790462,0.0,162,162,0.5710127359433521,0.5306841046277666,0.6651480637813212,1,0.18403007272280814,0.2202574096490411,0.11212581918939814
778548,2025-03-28,2025,Miami Marlins,Pittsburgh Pirates,2025-03-28T17:00:00+00:00,2025-03-28T23:10:00+00:00,-0.052548984745566074,0.0,162,162,0.4787305493348356,0.5306841046277666,0.42750000000000005,0,0.22918293886643348,0.2816256189045743,0.18275625000000004
778549,2025-03-28,2025,Toronto Blue Jays,Baltimore Orioles,2025-03-28T17:00:00+00:00,2025-03-28T23:07:00+00:00,-0.030822162029404465,0.0,162,162,0.5011409011919737,0.5306841046277666,0.5454545454545454,1,0.2488604004635561,0.2202574096490411,0.20661157024793392
778550,2025-03-28,2025,Texas Rangers,Boston Red Sox,2025-03-28T17:00:00+00:00,2025-03-29T00:05:00+00:00,-0.020466663244226635,0.0,162,162,0.5118261038930461,0.5306841046277666,0.49109414758269715,1,0.23831375284024306,0.2202574096490411,0.2589851666245817
778560,2025-03-28,2025,Tampa Bay Rays,Colorado Rockies,2025-03-28T17:00:00+00:00,2025-03-28T20:10:00+00:00,0.05603100203894523,1.0,162,162,0.5205960647581446,0.5306841046277666,0.6496519721577726,1,0.22982813312537712,0.2202574096490411,0.12274374061293815
778520,2025-03-29,2025,San Diego Padres,Atlanta Braves,2025-03-29T17:00:00+00:00,2025-03-29T23:15:00+00:00,-0.009737431437538024,0.0,162,162,0.5228854267799096,0.5306841046277666,0.4193548387096774,1,0.22763831597898904,0.2202574096490411,0.33714880332986474
778528,2025-03-29,2025,St. Louis Cardinals,Minnesota Twins,2025-03-29T17:00:00+00:00,2025-03-29T18:15:00+00:00,-0.017077796973314796,0.0,162,162,0.5153209961763674,0.5306841046277666,0.5025510204081632,1,0.23491373674746888,0.2202574096490411,0.24745548729695963
778529,2025-03-29,2025,Kansas City Royals,Cleveland Guardians,2025-03-29T17:00:00+00:00,2025-03-29T20:10:00+00:00,0.020676628101273575,0.0,162,162,0.5540779453368161,0.5306841046277666,0.5228426395939086,1,0.1988464788350356,0.2202574096490411,0.22767914658970856
778530,2025-03-29,2025,Houston Astros,New York Mets,2025-03-29T17:00:00+00:00,2025-03-29T23:15:00+00:00,0.012665635568086309,0.0,162,162,0.5458930111192517,0.5306841046277666,0.5241730279898218,1,0.20621315735034007,0.2202574096490411,0.2264113072923749
778531,2025-03-29,2025,Texas Rangers,Boston Red Sox,2025-03-29T17:00:00+00:00,2025-03-29T23:05:00+00:00,-0.021392679671506654,0.0,162,162,0.5108708999897645,0.5306841046277666,0.5165394402035622,1,0.23924727647682292,0.2202574096490411,0.23373411287868498
778532,2025-03-29,2025,Arizona Diamondbacks,Chicago Cubs,2025-03-29T17:00:00+00:00,2025-03-30T00:10:00+00:00,0.01704109473813309,0.0,162,162,0.5503668362346421,0.5306841046277666,0.5253807106598984,0,0.30290365442692935,0.2816256189045743,0.27602489113349993
778533,2025-03-29,2025,Los Angeles Dodgers,Detroit Tigers,2025-03-29T17:00:00+00:00,2025-03-30T01:10:00+00:00,0.042857412050461674,0.0,162,162,0.5765747586103759,0.5306841046277666,0.6621004566210046,1,0.17928893504586146,0.2202574096490411,0.1141761014157336
778534,2025-03-29,2025,Chicago White Sox,Los Angeles Angels,2025-03-29T17:00:00+00:00,2025-03-29T18:10:00+00:00,-0.03602501789484008,0.0,162,162,0.49577138945223087,0.5306841046277666,0.4054054054054054,0,0.24578927059939557,0.2816256189045743,0.16435354273192107
778535,2025-03-29,2025,Washington Nationals,Philadelphia Phillies,2025-03-29T17:00:00+00:00,2025-03-29T20:05:00+00:00,-0.08861213212191477,0.0,162,162,0.44176418493639863,0.5306841046277666,0.4054054054054054,0,0.19515559509252062,0.2816256189045743,0.16435354273192107
778536,2025-03-29,2025,Toronto Blue Jays,Baltimore Orioles,2025-03-29T17:00:00+00:00,2025-03-29T19:07:00+00:00,-0.023997149601714673,0.0,162,162,0.5081839356578182,0.5306841046277666,0.5429292929292929,0,0.25825091246066945,0.2816256189045743,0.29477221712070195
778537,2025-03-29,2025,Tampa Bay Rays,Colorado Rockies,2025-03-29T17:00:00+00:00,2025-03-29T20:10:00+00:00,0.05538129436401612,0.0,162,162,0.5891443260653954,0.5306841046277666,0.6276849642004773,0,0.3470910369350489,0.2816256189045743,0.3939884142833544
778538,2025-03-29,2025,New York Yankees,Milwaukee Brewers,2025-03-29T17:00:00+00:00,2025-03-29T17:05:00+00:00,-0.0009838759097393623,0.0,162,162,0.5318921908850696,0.5306841046277666,0.597051597051597,1,0.21912492095438016,0.2202574096490411,0.1623674154386685
778539,2025-03-29,2025,Miami Marlins,Pittsburgh Pirates,2025-03-29T17:00:00+00:00,2025-03-29T20:10:00+00:00,-0.053802904006972796,0.0,162,162,0.47743892709648883,0.5306841046277666,0.47582697201017815,1,0.2730700749140687,0.2202574096490411,0.2747573632720185
778540,2025-03-29,2025,Cincinnati Reds,San Francisco Giants,2025-03-29T17:00:00+00:00,2025-03-29T20:10:00+00:00,-0.04639300275460778,0.0,162,162,0.4850754304435279,0.5306841046277666,0.5204081632653061,1,0.2651473123329181,0.2202574096490411,0.23000832986255726
778510,2025-03-30,2025,Kansas City Royals,Cleveland Guardians,2025-03-30T17:00:00+00:00,2025-03-30T18:10:00+00:00,0.024306620694444447,0.0,162,162,0.5577773934644717,0.5306841046277666,0.5178571428571429,0,0.31111562066002013,0.2816256189045743,0.2681760204081633
778514,2025-03-30,2025,San Diego Padres,Atlanta Braves,2025-03-30T17:00:00+00:00,2025-03-30T23:10:00+00:00,-0.012856242807889329,0.0,162,162,0.5196724941458628,0.5306841046277666,0.530456852791878,1,0.2307145128800562,0.2202574096490411,0.2204707670901081
778515,2025-03-30,2025,Arizona Diamondbacks,Chicago Cubs,2025-03-30T17:00:00+00:00,2025-03-30T20:10:00+00:00,0.02056371516252553,0.0,162,162,0.553962773637696,0.5306841046277666,0.5417721518987342,1,0.19894920730097723,0.2202574096490411,0.20997276077551674
778516,2025-03-30,2025,Texas Rangers,Boston Red Sox,2025-03-30T17:00:00+00:00,2025-03-30T18:35:00+00:00,-0.019165748313044406,0.0,162,162,0.5131678753987282,0.5306841046277666,0.6116504854368933,1,0.2370055175437882,0.2202574096490411,0.15081534546140066
778517,2025-03-30,2025,St. Louis Cardinals,Minnesota Twins,2025-03-30T17:00:00+00:00,2025-03-30T18:15:00+00:00,-0.009163298981334445,0.0,162,162,0.5234766872800949,0.5306841046277666,0.5051020408163266,1,0.22707446756555247,0.2202574096490411,0.24492399000416487
778519,2025-03-30,2025,Miami Marlins,Pittsburgh Pirates,2025-03-30T17:00:00+00:00,2025-03-30T17:40:00+00:00,-0.05212752630956685,0.0,162,162,0.47916474495316097,0.5306841046277666,0.5241730279898218,1,0.2712693628997059,0.2202574096490411,0.2264113072923749
778522,2025-03-30,2025,Cincinnati Reds,San Francisco Giants,2025-03-30T17:00:00+00:00,2025-03-30T17:40:00+00:00,-0.04591960934864775,0.0,162,162,0.4855635755419215,0.5306841046277666,0.4707379134860051,0,0.23577198589305529,0.2816256189045743,0.2215941831931576
778523,2025-03-30,2025,New York Yankees,Milwaukee Brewers,2025-03-30T17:00:00+00:00,2025-03-30T17:35:00+00:00,0.006983453426602115,0.0,162,162,0.5400721126637513,0.5306841046277666,0.575,1,0.21153366154958506,0.2202574096490411,0.18062500000000004
778524,2025-03-30,2025,Tampa Bay Rays,Colorado Rockies,2025-03-30T17:00:00+00:00,2025-03-30T17:40:00+00:00,0.05617938333614647,0.0,162,162,0.5899415781778026,0.5306841046277666,0.6267942583732058,1,0.1681479093073112,0.2202574096490411,0.13928252558320547
778525,2025-03-30,2025,Toronto Blue Jays,Baltimore Orioles,2025-03-30T17:00:00+00:00,2025-03-30T17:37:00+00:00,-0.024741009741502784,0.0,162,162,0.5074164207664094,0.5306841046277666,0.5468354430379747,1,0.24263858253057508,0.2202574096490411,0.20535811568658865
778526,2025-03-30,2025,Washington Nationals,Philadelphia Phillies,2025-03-30T17:00:00+00:00,2025-03-30T17:35:00+00:00,-0.08832169789396604,0.0,162,162,0.4420598823848737,0.5306841046277666,0.4335839598997493,1,0.31129717484438096,0.2202574096490411,0.32082713048284883
778527,2025-03-30,2025,Chicago White Sox,Los Angeles Angels,2025-03-30T17:00:00+00:00,2025-03-30T18:10:00+00:00,-0.03605845479881453,0.0,162,162,0.4957368833379765,0.5306841046277666,0.46446700507614214,0,0.24575505750165053,0.2816256189045743,0.21572959880440104
778496,2025-03-31,2025,Seattle Mariners,Detroit Tigers,2025-03-31T17:00:00+00:00,2025-04-01T01:40:00+00:00,0.01311017060346964,-1.0,162,162,0.6145800638413094,0.5306841046277666,0.5241730279898218,0,0.3777086548711879,0.2816256189045743,0.2747573632720185
778499,2025-03-31,2025,San Diego Padres,Cleveland Guardians,2025-03-31T17:00:00+00:00,2025-04-01T01:40:00+00:00,0.019171367132767902,0.0,162,162,0.5525420999706528,0.5306841046277666,0.5417721518987342,1,0.20021857229867324,0.2202574096490411,0.20997276077551674
778500,2025-03-31,2025,Los Angeles Dodgers,Atlanta Braves,2025-03-31T17:00:00+00:00,2025-04-01T02:10:00+00:00,0.020034717956568637,1.0,162,162,0.483463744318549,0.5306841046277666,0.6659090909090909,1,0.2668097034334133,0.2202574096490411,0.11161673553719009
778502,2025-03-31,2025,Philadelphia Phillies,Colorado Rockies,2025-03-31T17:00:00+00:00,2025-03-31T19:05:00+00:00,0.10216524248102177,0.0,162,162,0.6349618260807274,0.5306841046277666,0.7244897959183673,1,0.13325286841831713,0.2202574096490411,0.07590587255310292
778503,2025-03-31,2025,St. Louis Cardinals,Los Angeles Angels,2025-03-31T17:00:00+00:00,2025-03-31T23:45:00+00:00,0.07034587308458334,0.0,162,162,0.6040110177854783,0.5306841046277666,0.5876543209876544,0,0.3648293096062494,0.2816256189045743,0.3453376009754611
778504,2025-03-31,2025,Milwaukee Brewers,Kansas City Royals,2025-03-31T17:00:00+00:00,2025-03-31T18:10:00+00:00,0.01124786179885262,0.0,162,162,0.5444417371888689,0.5306841046277666,0.5267175572519084,0,0.2964168051932334,0.2816256189045743,0.2774313851174174
778505,2025-03-31,2025,Houston Astros,San Francisco Giants,2025-03-31T17:00:00+00:00,2025-04-01T00:10:00+00:00,0.018944085141370692,1.0,162,162,0.4823394719868028,0.5306841046277666,0.5355329949238579,0,0.23265136623650776,0.2816256189045743,0.2867955886521168
778506,2025-03-31,2025,Chicago White Sox,Minnesota Twins,2025-03-31T17:00:00+00:00,2025-03-31T18:10:00+00:00,-0.1056425842343337,0.0,162,162,0.42450409377674325,0.5306841046277666,0.3705463182897863,1,0.3311955380797275,0.2202574096490411,0.39621193741854294
778507,2025-03-31,2025,Toronto Blue Jays,Washington Nationals,2025-03-31T17:00:00+00:00,2025-03-31T23:07:00+00:00,0.03804671606200488,0.0,162,162,0.5717190988721597,0.5306841046277666,0.6073170731707317,1,0.18342453027087496,0.2202574096490411,0.15419988102320048
778508,2025-03-31,2025,Tampa Bay Rays,Pittsburgh Pirates,2025-03-31T17:00:00+00:00,2025-03-31T23:05:00+00:00,0.018110183780726985,0.0,162,162,0.5514587505129347,0.5306841046277666,0.6480186480186481,1,0.20118925249141775,0.2202574096490411,0.12389087214262037
778509,2025-03-31,2025,Miami Marlins,New York Mets,2025-03-31T17:00:00+00:00,2025-03-31T22:40:00+00:00,-0.12264825866101908,-1.0,162,162,0.47655895536614146,0.5306841046277666,0.35597189695550346,0,0.227108437939668,0.2816256189045743,0.12671599142209958
778511,2025-03-31,2025,Cincinnati Reds,Texas Rangers,2025-03-31T17:00:00+00:00,2025-03-31T22:40:00+00:00,0.020673876984054484,0.0,162,162,0.5540751392539923,0.5306841046277666,0.48600508905852424,1,0.19884898143134633,0.2202574096490411,0.26419076847373557
778512,2025-03-31,2025,Baltimore Orioles,Boston Red Sox,2025-03-31T17:00:00+00:00,2025-03-31T18:35:00+00:00,0.022598771321044042,0.0,162,162,0.5560376393699759,0.5306841046277666,0.5725,1,0.1971025776561836,0.2202574096490411,0.18275624999999998
778485,2025-04-01,2025,San Diego Padres,Cleveland Guardians,2025-04-01T17:00:00+00:00,2025-04-02T01:40:00+00:00,0.021354747816209385,0.0,162,162,0.5547695078905005,0.5306841046277666,0.6073170731707317,1,0.1982301911040671,0.2202574096490411,0.15419988102320048
778486,2025-04-01,2025,Seattle Mariners,Detroit Tigers,2025-04-01T17:00:00+00:00,2025-04-02T01:40:00+00:00,0.009828453970632145,0.0,162,162,0.5429880341122045,0.5306841046277666,0.6125907990314771,0,0.2948360051890366,0.2816256189045743,0.37526748705802354
778487,2025-04-01,2025,Los Angeles Dodgers,Atlanta Braves,2025-04-01T17:00:00+00:00,2025-04-02T02:10:00+00:00,0.023913199756114167,0.0,162,162,0.5573767470270157,0.5306841046277666,0.5417721518987342,1,0.19591534407238648,0.2202574096490411,0.20997276077551674
778488,2025-04-01,2025,Milwaukee Brewers,Kansas City Royals,2025-04-01T17:00:00+00:00,2025-04-01T23:40:00+00:00,0.0008696162617530812,0.0,162,162,0.533796833421284,0.5306841046277666,0.530456852791878,1,0.21734539252802199,0.2202574096490411,0.2204707670901081
778489,2025-04-01,2025,Houston Astros,San Francisco Giants,2025-04-01T17:00:00+00:00,2025-04-02T00:10:00+00:00,0.01870275363003604,0.0,162,162,0.5520637589012735,0.5306841046277666,0.46954314720812185,0,0.3047743938922034,0.2816256189045743,0.220470767090108
778490,2025-04-01,2025,Chicago White Sox,Minnesota Twins,2025-04-01T17:00:00+00:00,2025-04-01T23:40:00+00:00,-0.09842343360481148,0.0,162,162,0.4318006436427992,0.5306841046277666,0.40196078431372556,0,0.18645179585033567,0.2816256189045743,0.1615724721261054
778491,2025-04-01,2025,Toronto Blue Jays,Washington Nationals,2025-04-01T17:00:00+00:00,2025-04-01T23:07:00+00:00,0.045949474988272065,0.0,162,162,0.5796879929823604,0.5306841046277666,0.5945945945945945,1,0.17666218324319632,0.2202574096490411,0.16435354273192118
778492,2025-04-01,2025,New York Yankees,Arizona Diamondbacks,2025-04-01T17:00:00+00:00,2025-04-01T23:05:00+00:00,0.008140669345829021,0.0,162,162,0.5412585184232824,0.5306841046277666,0.4885496183206107,0,0.2929607837657668,0.2816256189045743,0.23868072956121442
778493,2025-04-01,2025,Tampa Bay Rays,Pittsburgh Pirates,2025-04-01T17:00:00+00:00,2025-04-01T23:05:00+00:00,0.024079668685910438,0.0,162,162,0.5575462824390065,0.5306841046277666,0.608272506082725,1,0.1957652921835434,0.2202574096490411,0.15345042949070872
778495,2025-04-01,2025,St. Louis Cardinals,Los Angeles Angels,2025-04-01T17:00:00+00:00,2025-04-01T23:45:00+00:00,0.06541236079647955,0.0,162,162,0.5991295390358189,0.5306841046277666,0.5771144278606966,0,0.35895620454527283,0.2816256189045743,0.3330610628449791
778497,2025-04-01,2025,Miami Marlins,New York Mets,2025-04-01T17:00:00+00:00,2025-04-01T22:40:00+00:00,-0.12497559505180522,0.0,162,162,0.4051333220228091,0.5306841046277666,0.40987654320987654,1,0.353866364567619,0.2202574096490411,0.3482456942539247
778498,2025-04-01,2025,Cincinnati Reds,Texas Rangers,2025-04-01T17:00:00+00:00,2025-04-01T22:40:00+00:00,0.03515899417741897,0.0,162,162,0.5687976761663089,0.5306841046277666,0.43107769423558895,0,0.32353079641219323,0.2816256189045743,0.18582797846747193
778469,2025-04-02,2025,Seattle Mariners,Detroit Tigers,2025-04-02T17:00:00+00:00,2025-04-02T20:10:00+00:00,0.008176105423613023,0.0,162,162,0.5412948410367384,0.5306841046277666,0.4545454545454545,1,0.2104104228595111,0.2202574096490411,0.29752066115702486
778472,2025-04-02,2025,Los Angeles Dodgers,Atlanta Braves,2025-04-02T17:00:00+00:00,2025-04-03T00:38:00+00:00,0.02644892506794405,0.0,162,162,0.5599577104783273,0.5306841046277666,0.680709534368071,1,0.1936372165674756,0.2202574096490411,0.10194640144345402
778473,2025-04-02,2025,St. Louis Cardinals,Los Angeles Angels,2025-04-02T17:00:00+00:00,2025-04-02T17:15:00+00:00,0.062393069604911866,0.0,162,162,0.596132292953891,0.5306841046277666,0.57,1,0.1631091247946817,0.2202574096490411,0.18490000000000004
778474,2025-04-02,2025,Chicago White Sox,Minnesota Twins,2025-04-02T17:00:00+00:00,2025-04-02T18:10:00+00:00,-0.10317635616247534,0.0,162,162,0.42699323107182413,0.5306841046277666,0.36904761904761907,0,0.1823232193811562,0.2816256189045743,0.13619614512471656
778475,2025-04-02,2025,Houston Astros,San Francisco Giants,2025-04-02T17:00:00+00:00,2025-04-02T20:10:00+00:00,0.01893302818874032,0.0,162,162,0.5522988256382457,0.5306841046277666,0.6125907990314771,0,0.3050339928013854,0.2816256189045743,0.37526748705802354
778476,2025-04-02,2025,San Diego Padres,Cleveland Guardians,2025-04-02T17:00:00+00:00,2025-04-02T20:10:00+00:00,0.030371697659816954,0.0,162,162,0.5639440393637422,0.5306841046277666,0.6285714285714284,1,0.19014480080640966,0.2202574096490411,0.1379591836734695
778477,2025-04-02,2025,Milwaukee Brewers,Kansas City Royals,2025-04-02T17:00:00+00:00,2025-04-02T17:10:00+00:00,-0.00034229004686170406,0.0,162,162,0.532551590450536,0.5306841046277666,0.5267175572519084,1,0.2185080155903234,0.2202574096490411,0.2239962706136006
778478,2025-04-02,2025,Toronto Blue Jays,Washington Nationals,2025-04-02T17:00:00+00:00,2025-04-02T19:07:00+00:00,0.04511150223391491,0.0,162,162,0.5788448977933944,0.5306841046277666,0.49489795918367346,1,0.17737162011465638,0.2202574096490411,0.25512807163681794
778479,2025-04-02,2025,Tampa Bay Rays,Pittsburgh Pirates,2025-04-02T17:00:00+00:00,2025-04-02T17:10:00+00:00,0.031005098378866502,0.0,162,162,0.5645869420517826,0.5306841046277666,0.49489795918367346,0,0.31875841513538294,0.2816256189045743,0.24492399000416493
778481,2025-04-02,2025,Miami Marlins,New York Mets,2025-04-02T17:00:00+00:00,2025-04-02T20:40:00+00:00,-0.12751689212537454,0.0,162,162,0.4026075255238554,0.5306841046277666,0.34252873563218394,0,0.1620928196084419,0.2816256189045743,0.11732593473378256
778482,2025-04-02,2025,Philadelphia Phillies,Colorado Rockies,2025-04-02T17:00:00+00:00,2025-04-02T22:45:00+00:00,0.10359995929208404,0.0,162,162,0.6363335449400975,0.5306841046277666,0.7528517110266159,1,0.13225329053583607,0.2202574096490411,0.061082276742471395
778483,2025-04-02,2025,Baltimore Orioles,Boston Red Sox,2025-04-02T17:00:00+00:00,2025-04-02T22:35:00+00:00,0.023781145181860863,0.0,162,162,0.557242250397004,0.5306841046277666,0.4707379134860051,0,0.3105189256275173,0.2816256189045743,0.2215941831931576
778484,2025-04-02,2025,New York Yankees,Arizona Diamondbacks,2025-04-02T17:00:00+00:00,2025-04-02T23:05:00+00:00,0.0072009737827808395,0.0,162,162,0.5402951548701961,0.5306841046277666,0.57,0,0.2919188543762092,0.2816256189045743,0.32489999999999997
778462,2025-04-03,2025,Minnesota Twins,Houston Astros,2025-04-03T17:00:00+00:00,2025-04-03T20:10:00+00:00,-0.061816674440185515,0.0,162,162,0.46919205078177667,0.5306841046277666,0.5555555555555556,0,0.2201411805168093,0.2816256189045743,0.308641975308642
778466,2025-04-03,2025,New York Yankees,Arizona Diamondbacks,2025-04-03T17:00:00+00:00,2025-04-03T23:05:00+00:00,0.004714218680602289,0.0,162,162,0.5377443317047257,0.5306841046277666,0.5216284987277354,1,0.21368030287111067,0.2202574096490411,0.22883929322948024
778467,2025-04-03,2025,Philadelphia Phillies,Colorado Rockies,2025-04-03T17:00:00+00:00,2025-04-03T17:05:00+00:00,0.10664064955433511,0.0,162,162,0.6392333798178234,0.5306841046277666,0.6605504587155964,1,0.13015255423767091,0.2202574096490411,0.11522599107819205
778468,2025-04-03,2025,Milwaukee Brewers,Cincinnati Reds,2025-04-03T17:00:00+00:00,2025-04-03T23:40:00+00:00,0.035743151911502125,0.0,162,162,0.5693890445299833,0.5306841046277666,0.5216284987277354,1,0.18542579497080072,0.2202574096490411,0.22883929322948024
778470,2025-04-03,2025,Baltimore Orioles,Boston Red Sox,2025-04-03T17:00:00+00:00,2025-04-03T17:05:00+00:00,0.021729844120641495,0.0,162,162,0.5551519490778678,0.5306841046277666,0.5505050505050506,0,0.30819368656495555,0.2816256189045743,0.30305581063156833
778444,2025-04-04,2025,San Francisco Giants,Seattle Mariners,2025-04-04T17:00:00+00:00,2025-04-04T20:35:00+00:00,0.025473861178958668,0.0,162,162,0.5589656268880016,0.5306841046277666,0.5771144278606966,1,0.19451131826629345,0.2202574096490411,0.17883220712358602
778447,2025-04-04,2025,Los Angeles Angels,Cleveland Guardians,2025-04-04T17:00:00+00:00,2025-04-05T01:38:00+00:00,-0.07081246868168306,0.0,162,162,0.45995480622837626,0.5306841046277666,0.4885496183206107,0,0.21155842377258316,0.2816256189045743,0.23868072956121442
778453,2025-04-04,2025,Milwaukee Brewers,Cincinnati Reds,2025-04-04T17:00:00+00:00,2025-04-05T00:10:00+00:00,0.03672045723217393,0.0,162,162,0.5703779700831014,0.5306841046277666,0.5367088607594936,1,0.1845750885899165,0.2202574096490411,0.21463867969876624
778454,2025-04-04,2025,Texas Rangers,Tampa Bay Rays,2025-04-04T17:00:00+00:00,2025-04-05T00:05:00+00:00,-0.041307132636557775,0.0,162,162,0.49032108410980035,0.5306841046277666,0.5406091370558376,1,0.2597725973030092,0.2202574096490411,0.21103996495658223
778455,2025-04-04,2025,Kansas City Royals,Baltimore Orioles,2025-04-04T17:00:00+00:00,2025-04-04T23:40:00+00:00,0.024831075241313227,1.0,162,162,0.48840987496534977,0.5306841046277666,0.5025510204081632,1,0.261724456032969,0.2202574096490411,0.24745548729695963
778457,2025-04-04,2025,Washington Nationals,Arizona Diamondbacks,2025-04-04T17:00:00+00:00,2025-04-04T22:45:00+00:00,-0.09517457546600017,1.0,162,162,0.3677743518653661,0.5306841046277666,0.42999999999999994,0,0.1352579738899901,0.2816256189045743,0.18489999999999995
778458,2025-04-04,2025,Detroit Tigers,Chicago White Sox,2025-04-04T17:00:00+00:00,2025-04-04T17:10:00+00:00,0.12301042380930699,0.0,162,162,0.6546666830459609,0.5306841046277666,0.6792873051224944,1,0.11925509979847884,0.2202574096490411,0.10285663265559203
778459,2025-04-04,2025,Philadelphia Phillies,Los Angeles Dodgers,2025-04-04T17:00:00+00:00,2025-04-04T22:45:00+00:00,-0.02037381254380055,-1.0,162,162,0.5813644151664293,0.5306841046277666,0.4582278481012658,1,0.17525575288894574,0.2202574096490411,0.2935170645729851
778460,2025-04-04,2025,Chicago Cubs,San Diego Padres,2025-04-04T17:00:00+00:00,2025-04-04T18:20:00+00:00,0.00355773196817466,0.0,162,162,0.5365573678807115,0.5306841046277666,0.6039119804400979,1,0.21477907326565418,0.2202574096490411,0.15688571923888542
